inventory_id,product_id,created_at,soldCount
931,P0014,2022-02-05,30
932,P0019,2022-02-05,79
933,P0002,2022-02-05,113
934,P0003,2022-02-05,55
935,P0012,2022-02-05,38
936,P0017,2022-02-05,18
937,P0019,2022-02-05,20
938,P0001,2022-02-05,10
939,P0003,2022-02-05,192
940,P0006,2022-02-05,1
941,P0012,2022-02-05,149
942,P0001,2022-02-06,69
943,P0003,2022-02-06,27
944,P0004,2022-02-06,186
945,P0011,2022-02-06,124
946,P0015,2022-02-06,66
947,P0003,2022-02-06,132
948,P0011,2022-02-06,129
949,P0013,2022-02-06,237
950,P0015,2022-02-06,365
951,P0003,2022-02-06,214
952,P0004,2022-02-06,365
953,P0009,2022-02-06,268
954,P0013,2022-02-06,224
955,P0001,2022-02-06,282
956,P0009,2022-02-06,258
957,P0015,2022-02-06,3
958,P0019,2022-02-06,41
959,P0003,2022-02-06,211
960,P0006,2022-02-06,334
961,P0011,2022-02-06,235
962,P0012,2022-02-06,62
963,P0013,2022-02-06,253
964,P0014,2022-02-06,84
965,P0002,2022-02-07,230
966,P0006,2022-02-07,197
967,P0007,2022-02-07,365
968,P0011,2022-02-07,45
969,P0013,2022-02-07,141
970,P0017,2022-02-07,344
971,P0019,2022-02-07,63
972,P0003,2022-02-07,187
973,P0010,2022-02-07,115
974,P0011,2022-02-07,208
975,P0016,2022-02-07,96
976,P0019,2022-02-07,70
977,P0004,2022-02-07,41
978,P0006,2022-02-07,29
979,P0014,2022-02-07,44
980,P0016,2022-02-07,32
981,P0005,2022-02-07,24
982,P0007,2022-02-07,146
983,P0010,2022-02-07,182
984,P0019,2022-02-07,127
985,P0003,2022-02-07,322
986,P0017,2022-02-07,273
987,P0020,2022-02-07,175
988,P0002,2022-02-08,281
989,P0003,2022-02-08,376
990,P0011,2022-02-08,64
991,P0012,2022-02-08,67
992,P0018,2022-02-08,11
993,P0002,2022-02-08,333
994,P0003,2022-02-08,133
995,P0007,2022-02-08,60
996,P0009,2022-02-08,16
997,P0019,2022-02-08,419
998,P0001,2022-02-08,81
999,P0002,2022-02-08,1
1000,P0003,2022-02-08,169
1001,P0004,2022-02-08,8
1002,P0010,2022-02-08,151
1003,P0012,2022-02-08,222
1004,P0016,2022-02-08,236
1005,P0012,2022-02-08,332
1006,P0017,2022-02-08,388
1007,P0014,2022-02-08,26
1008,P0002,2022-02-09,123
1009,P0010,2022-02-09,100
1010,P0019,2022-02-09,14
1011,P0009,2022-02-09,13
1012,P0011,2022-02-09,151
1013,P0015,2022-02-09,294
1014,P0019,2022-02-09,85
1015,P0001,2022-02-09,58
1016,P0007,2022-02-09,421
1017,P0009,2022-02-09,155
1018,P0011,2022-02-09,39
1019,P0015,2022-02-09,157
1020,P0016,2022-02-09,34
1021,P0005,2022-02-09,33
1022,P0006,2022-02-09,39
1023,P0015,2022-02-09,99
1024,P0019,2022-02-09,191
1025,P0003,2022-02-09,253
1026,P0005,2022-02-09,189
1027,P0010,2022-02-09,175
1028,P0013,2022-02-09,70
1029,P0015,2022-02-09,200
1030,P0009,2022-02-10,217
1031,P0014,2022-02-10,353
1032,P0015,2022-02-10,34
1033,P0002,2022-02-10,103
1034,P0004,2022-02-10,86
1035,P0009,2022-02-10,274
1036,P0016,2022-02-10,119
1037,P0003,2022-02-10,115
1038,P0008,2022-02-10,35
1039,P0012,2022-02-10,43
1040,P0014,2022-02-10,66
1041,P0010,2022-02-10,114
1042,P0011,2022-02-10,3
1043,P0014,2022-02-10,104
1044,P0003,2022-02-10,170
1045,P0006,2022-02-10,302
1046,P0008,2022-02-10,24
1047,P0010,2022-02-10,20
1048,P0016,2022-02-10,220
1049,P0018,2022-02-10,110
1050,P0003,2022-02-11,130
1051,P0008,2022-02-11,133
1052,P0011,2022-02-11,142
1053,P0014,2022-02-11,12
1054,P0015,2022-02-11,209
1055,P0016,2022-02-11,226
1056,P0020,2022-02-11,201
1057,P0015,2022-02-11,150
1058,P0002,2022-02-11,28
1059,P0003,2022-02-11,130
1060,P0004,2022-02-11,285
1061,P0013,2022-02-11,144
1062,P0014,2022-02-11,85
1063,P0016,2022-02-11,340
1064,P0019,2022-02-11,197
1065,P0020,2022-02-11,92
1066,P0001,2022-02-11,235
1067,P0003,2022-02-11,29
1068,P0006,2022-02-11,84
1069,P0010,2022-02-11,102
1070,P0011,2022-02-11,3
1071,P0016,2022-02-11,49
1072,P0003,2022-02-11,158
1073,P0015,2022-02-11,295
1074,P0019,2022-02-11,303
1075,P0005,2022-02-12,269
1076,P0007,2022-02-12,165
1077,P0011,2022-02-12,152
1078,P0012,2022-02-12,152
1079,P0013,2022-02-12,1
1080,P0015,2022-02-12,17
1081,P0017,2022-02-12,36
1082,P0018,2022-02-12,54
1083,P0019,2022-02-12,264
1084,P0001,2022-02-12,27
1085,P0008,2022-02-12,189
1086,P0011,2022-02-12,449
1087,P0012,2022-02-12,165
1088,P0014,2022-02-12,109
1089,P0015,2022-02-12,112
1090,P0016,2022-02-12,266
1091,P0020,2022-02-12,3
1092,P0001,2022-02-12,20
1093,P0011,2022-02-12,323
1094,P0012,2022-02-12,142
1095,P0019,2022-02-12,382
1096,P0012,2022-02-12,239
1097,P0017,2022-02-12,84
1098,P0019,2022-02-12,94
1099,P0001,2022-02-12,92
1100,P0002,2022-02-12,44
1101,P0012,2022-02-12,484
1102,P0015,2022-02-12,284
1103,P0020,2022-02-12,12
1104,P0001,2022-02-13,149
1105,P0002,2022-02-13,171
1106,P0004,2022-02-13,6
1107,P0005,2022-02-13,269
1108,P0006,2022-02-13,5
1109,P0007,2022-02-13,2
1110,P0011,2022-02-13,190
1111,P0012,2022-02-13,214
1112,P0013,2022-02-13,232
1113,P0001,2022-02-13,14
1114,P0004,2022-02-13,284
1115,P0008,2022-02-13,97
1116,P0009,2022-02-13,91
1117,P0011,2022-02-13,18
1118,P0014,2022-02-13,37
1119,P0017,2022-02-13,62
1120,P0002,2022-02-13,194
1121,P0006,2022-02-13,94
1122,P0001,2022-02-13,60
1123,P0002,2022-02-13,65
1124,P0006,2022-02-13,52
1125,P0017,2022-02-13,2
1126,P0020,2022-02-13,136
1127,P0006,2022-02-13,316
1128,P0015,2022-02-13,167
1129,P0001,2022-02-14,259
1130,P0002,2022-02-14,89
1131,P0003,2022-02-14,67
1132,P0008,2022-02-14,58
1133,P0010,2022-02-14,139
1134,P0012,2022-02-14,109
1135,P0015,2022-02-14,260
1136,P0016,2022-02-14,114
1137,P0019,2022-02-14,297
1138,P0005,2022-02-14,78
1139,P0006,2022-02-14,261
1140,P0014,2022-02-14,43
1141,P0017,2022-02-14,147
1142,P0001,2022-02-14,5
1143,P0010,2022-02-14,262
1144,P0014,2022-02-14,100
1145,P0018,2022-02-14,6
1146,P0020,2022-02-14,2
1147,P0002,2022-02-14,173
1148,P0013,2022-02-14,275
1149,P0020,2022-02-14,17
1150,P0001,2022-02-14,104
1151,P0004,2022-02-14,51
1152,P0007,2022-02-14,6
1153,P0016,2022-02-14,166
1154,P0017,2022-02-14,165
1155,P0019,2022-02-14,61
1156,P0001,2022-02-15,111
1157,P0002,2022-02-15,30
1158,P0003,2022-02-15,245
1159,P0004,2022-02-15,29
1160,P0005,2022-02-15,139
1161,P0011,2022-02-15,42
1162,P0013,2022-02-15,223
1163,P0015,2022-02-15,152
1164,P0019,2022-02-15,235
1165,P0020,2022-02-15,63
1166,P0008,2022-02-15,93
1167,P0011,2022-02-15,297
1168,P0016,2022-02-15,114
1169,P0019,2022-02-15,0
1170,P0003,2022-02-15,98
1171,P0004,2022-02-15,47
1172,P0010,2022-02-15,202
1173,P0012,2022-02-15,14
1174,P0017,2022-02-15,40
1175,P0020,2022-02-15,115
1176,P0002,2022-02-15,14
1177,P0003,2022-02-15,433
1178,P0005,2022-02-15,43
1179,P0011,2022-02-15,183
1180,P0012,2022-02-15,87
1181,P0014,2022-02-15,144
1182,P0016,2022-02-15,116
1183,P0007,2022-02-15,238
1184,P0009,2022-02-15,98
1185,P0010,2022-02-15,94
1186,P0015,2022-02-15,143
1187,P0019,2022-02-15,217
1188,P0005,2022-02-16,80
1189,P0009,2022-02-16,248
1190,P0013,2022-02-16,224
1191,P0015,2022-02-16,265
1192,P0018,2022-02-16,76
1193,P0019,2022-02-16,57
1194,P0001,2022-02-16,319
1195,P0005,2022-02-16,258
1196,P0010,2022-02-16,185
1197,P0019,2022-02-16,47
1198,P0006,2022-02-16,350
1199,P0013,2022-02-16,331
1200,P0014,2022-02-16,175
1201,P0020,2022-02-16,42
1202,P0006,2022-02-16,133
1203,P0009,2022-02-16,28
1204,P0015,2022-02-16,43
1205,P0017,2022-02-16,11
1206,P0018,2022-02-16,352
1207,P0020,2022-02-16,75
1208,P0001,2022-02-16,58
1209,P0004,2022-02-16,363
1210,P0006,2022-02-16,15
1211,P0010,2022-02-16,258
1212,P0012,2022-02-16,294
1213,P0017,2022-02-16,292
1214,P0020,2022-02-16,143
1215,P0002,2022-02-17,435
1216,P0007,2022-02-17,69
1217,P0013,2022-02-17,35
1218,P0014,2022-02-17,21
1219,P0017,2022-02-17,33
1220,P0001,2022-02-17,27
1221,P0003,2022-02-17,12
1222,P0005,2022-02-17,125
1223,P0008,2022-02-17,74
1224,P0013,2022-02-17,153
1225,P0014,2022-02-17,114
1226,P0020,2022-02-17,6
1227,P0002,2022-02-17,9
1228,P0017,2022-02-17,120
1229,P0019,2022-02-17,239
1230,P0001,2022-02-17,115
1231,P0005,2022-02-17,115
1232,P0006,2022-02-17,139
1233,P0009,2022-02-17,12
1234,P0011,2022-02-17,221
1235,P0017,2022-02-17,21
1236,P0008,2022-02-17,364
1237,P0014,2022-02-17,50
1238,P0020,2022-02-17,2
1239,P0003,2022-02-18,83
1240,P0004,2022-02-18,39
1241,P0007,2022-02-18,60
1242,P0015,2022-02-18,9
1243,P0017,2022-02-18,376
1244,P0005,2022-02-18,12
1245,P0008,2022-02-18,440
1246,P0011,2022-02-18,157
1247,P0020,2022-02-18,89
1248,P0003,2022-02-18,36
1249,P0004,2022-02-18,151
1250,P0008,2022-02-18,132
1251,P0011,2022-02-18,392
1252,P0012,2022-02-18,184
1253,P0004,2022-02-18,38
1254,P0006,2022-02-18,164
1255,P0009,2022-02-18,201
1256,P0012,2022-02-18,324
1257,P0016,2022-02-18,336
1258,P0017,2022-02-18,64
1259,P0002,2022-02-18,320
1260,P0003,2022-02-18,264
1261,P0007,2022-02-18,193
1262,P0008,2022-02-18,196
1263,P0013,2022-02-18,130
1264,P0014,2022-02-18,106
1265,P0001,2022-02-19,27
1266,P0005,2022-02-19,129
1267,P0012,2022-02-19,65
1268,P0017,2022-02-19,202
1269,P0018,2022-02-19,70
1270,P0001,2022-02-19,101
1271,P0007,2022-02-19,33
1272,P0003,2022-02-19,185
1273,P0008,2022-02-19,130
1274,P0010,2022-02-19,194
1275,P0019,2022-02-19,50
1276,P0001,2022-02-19,337
1277,P0004,2022-02-19,34
1278,P0009,2022-02-19,16
1279,P0015,2022-02-19,168
1280,P0018,2022-02-19,159
1281,P0019,2022-02-19,132
1282,P0001,2022-02-19,17
1283,P0007,2022-02-19,52
1284,P0009,2022-02-19,248
1285,P0010,2022-02-19,89
1286,P0012,2022-02-19,150
1287,P0013,2022-02-19,96
1288,P0015,2022-02-19,45
1289,P0016,2022-02-19,68
1290,P0020,2022-02-19,462
1291,P0002,2022-02-20,308
1292,P0003,2022-02-20,234
1293,P0009,2022-02-20,114
1294,P0019,2022-02-20,5
1295,P0015,2022-02-20,236
1296,P0017,2022-02-20,140
1297,P0018,2022-02-20,27
1298,P0001,2022-02-20,13
1299,P0002,2022-02-20,84
1300,P0004,2022-02-20,302
1301,P0007,2022-02-20,143
1302,P0010,2022-02-20,162
1303,P0014,2022-02-20,48
1304,P0015,2022-02-20,215
1305,P0016,2022-02-20,14
1306,P0019,2022-02-20,245
1307,P0020,2022-02-20,64
1308,P0006,2022-02-20,143
1309,P0008,2022-02-20,4
1310,P0012,2022-02-20,109
1311,P0015,2022-02-20,91
1312,P0016,2022-02-20,269
1313,P0009,2022-02-21,35
1314,P0017,2022-02-21,69
1315,P0019,2022-02-21,121
1316,P0006,2022-02-21,47
1317,P0010,2022-02-21,195
1318,P0015,2022-02-21,5
1319,P0020,2022-02-21,69
1320,P0008,2022-02-21,421
1321,P0009,2022-02-21,3
1322,P0010,2022-02-21,45
1323,P0013,2022-02-21,48
1324,P0017,2022-02-21,110
1325,P0001,2022-02-21,256
1326,P0005,2022-02-21,78
1327,P0007,2022-02-21,386
1328,P0011,2022-02-21,104
1329,P0013,2022-02-21,199
1330,P0015,2022-02-21,9
1331,P0020,2022-02-21,165
1332,P0001,2022-02-21,0
1333,P0005,2022-02-21,130
1334,P0006,2022-02-21,16
1335,P0009,2022-02-21,118
1336,P0013,2022-02-21,84
1337,P0003,2022-02-22,173
1338,P0005,2022-02-22,105
1339,P0006,2022-02-22,171
1340,P0011,2022-02-22,431
1341,P0015,2022-02-22,86
1342,P0016,2022-02-22,103
1343,P0020,2022-02-22,18
1344,P0005,2022-02-22,76
1345,P0010,2022-02-22,80
1346,P0013,2022-02-22,402
1347,P0017,2022-02-22,274
1348,P0018,2022-02-22,143
1349,P0001,2022-02-22,83
1350,P0005,2022-02-22,177
1351,P0009,2022-02-22,59
1352,P0010,2022-02-22,304
1353,P0015,2022-02-22,0
1354,P0016,2022-02-22,58
1355,P0017,2022-02-22,35
1356,P0018,2022-02-22,327
1357,P0003,2022-02-22,64
1358,P0004,2022-02-22,107
1359,P0006,2022-02-22,106
1360,P0010,2022-02-22,163
1361,P0012,2022-02-22,137
1362,P0003,2022-02-22,74
1363,P0006,2022-02-22,12
1364,P0009,2022-02-22,32
1365,P0010,2022-02-22,312
1366,P0016,2022-02-22,41
1367,P0002,2022-02-23,139
1368,P0005,2022-02-23,253
1369,P0010,2022-02-23,271
1370,P0013,2022-02-23,213
1371,P0014,2022-02-23,93
1372,P0018,2022-02-23,485
1373,P0019,2022-02-23,121
1374,P0020,2022-02-23,73
1375,P0005,2022-02-23,151
1376,P0011,2022-02-23,48
1377,P0013,2022-02-23,147
1378,P0015,2022-02-23,16
1379,P0018,2022-02-23,103
1380,P0019,2022-02-23,176
1381,P0001,2022-02-23,171
1382,P0004,2022-02-23,116
1383,P0011,2022-02-23,56
1384,P0017,2022-02-23,63
1385,P0019,2022-02-23,174
1386,P0020,2022-02-23,40
1387,P0001,2022-02-23,54
1388,P0006,2022-02-23,3
1389,P0009,2022-02-23,56
1390,P0011,2022-02-23,96
1391,P0016,2022-02-23,73
1392,P0001,2022-02-23,83
1393,P0007,2022-02-23,61
1394,P0010,2022-02-23,182
1395,P0016,2022-02-23,237
1396,P0020,2022-02-23,118
1397,P0003,2022-02-24,12
1398,P0010,2022-02-24,200
1399,P0015,2022-02-24,413
1400,P0016,2022-02-24,159
1401,P0018,2022-02-24,222
1402,P0020,2022-02-24,291
1403,P0002,2022-02-24,305
1404,P0007,2022-02-24,264
1405,P0008,2022-02-24,45
1406,P0012,2022-02-24,91
1407,P0006,2022-02-24,211
1408,P0011,2022-02-24,187
1409,P0018,2022-02-24,62
1410,P0010,2022-02-24,57
1411,P0011,2022-02-24,154
1412,P0012,2022-02-24,207
1413,P0013,2022-02-24,241
1414,P0018,2022-02-24,284
1415,P0019,2022-02-24,147
1416,P0001,2022-02-24,155
1417,P0002,2022-02-24,256
1418,P0003,2022-02-24,112
1419,P0006,2022-02-24,279
1420,P0011,2022-02-24,21
1421,P0013,2022-02-24,65
1422,P0014,2022-02-24,55
1423,P0001,2022-02-25,214
1424,P0002,2022-02-25,348
1425,P0003,2022-02-25,31
1426,P0007,2022-02-25,79
1427,P0013,2022-02-25,90
1428,P0016,2022-02-25,19
1429,P0002,2022-02-25,329
1430,P0008,2022-02-25,10
1431,P0011,2022-02-25,33
1432,P0019,2022-02-25,86
1433,P0002,2022-02-25,38
1434,P0003,2022-02-25,211
1435,P0005,2022-02-25,175
1436,P0009,2022-02-25,155
1437,P0010,2022-02-25,296
1438,P0017,2022-02-25,101
1439,P0002,2022-02-25,167
1440,P0007,2022-02-25,78
1441,P0010,2022-02-25,229
1442,P0018,2022-02-25,54
1443,P0020,2022-02-25,16
1444,P0004,2022-02-25,74
1445,P0007,2022-02-25,377
1446,P0008,2022-02-25,150
1447,P0010,2022-02-25,48
1448,P0011,2022-02-25,28
1449,P0014,2022-02-25,50
1450,P0019,2022-02-25,194
1451,P0020,2022-02-25,47
1452,P0001,2022-02-26,106
1453,P0004,2022-02-26,100
1454,P0005,2022-02-26,100
1455,P0007,2022-02-26,30
1456,P0010,2022-02-26,71
1457,P0011,2022-02-26,187
1458,P0013,2022-02-26,15
1459,P0014,2022-02-26,168
1460,P0015,2022-02-26,72
1461,P0017,2022-02-26,390
1462,P0018,2022-02-26,449
1463,P0008,2022-02-26,106
1464,P0017,2022-02-26,32
1465,P0020,2022-02-26,138
1466,P0001,2022-02-26,50
1467,P0004,2022-02-26,213
1468,P0016,2022-02-26,91
1469,P0020,2022-02-26,37
1470,P0003,2022-02-26,225
1471,P0004,2022-02-26,95
1472,P0008,2022-02-26,83
1473,P0001,2022-02-26,132
1474,P0004,2022-02-26,5
1475,P0006,2022-02-26,46
1476,P0010,2022-02-26,11
1477,P0017,2022-02-26,122
1478,P0018,2022-02-26,359
1479,P0001,2022-02-27,68
1480,P0002,2022-02-27,69
1481,P0003,2022-02-27,34
1482,P0011,2022-02-27,25
1483,P0002,2022-02-27,28
1484,P0005,2022-02-27,105
1485,P0008,2022-02-27,39
1486,P0009,2022-02-27,104
1487,P0017,2022-02-27,141
1488,P0005,2022-02-27,183
1489,P0007,2022-02-27,147
1490,P0008,2022-02-27,54
1491,P0009,2022-02-27,82
1492,P0012,2022-02-27,213
1493,P0013,2022-02-27,300
1494,P0019,2022-02-27,365
1495,P0004,2022-02-27,194
1496,P0005,2022-02-27,20
1497,P0011,2022-02-27,233
1498,P0015,2022-02-27,243
1499,P0009,2022-02-27,396
1500,P0015,2022-02-27,343
1501,P0017,2022-02-27,52
1502,P0002,2022-02-28,15
1503,P0011,2022-02-28,157
1504,P0003,2022-02-28,331
1505,P0005,2022-02-28,225
1506,P0006,2022-02-28,126
1507,P0015,2022-02-28,31
1508,P0020,2022-02-28,24
1509,P0003,2022-02-28,21
1510,P0004,2022-02-28,295
1511,P0005,2022-02-28,120
1512,P0010,2022-02-28,12
1513,P0018,2022-02-28,302
1514,P0007,2022-02-28,82
1515,P0007,2022-02-28,26
1516,P0008,2022-02-28,96
1517,P0020,2022-02-28,363
1518,P0001,2022-03-01,28
1519,P0005,2022-03-01,97
1520,P0009,2022-03-01,24
1521,P0010,2022-03-01,30
1522,P0011,2022-03-01,35
1523,P0012,2022-03-01,319
1524,P0014,2022-03-01,51
1525,P0003,2022-03-01,204
1526,P0004,2022-03-01,63
1527,P0007,2022-03-01,72
1528,P0010,2022-03-01,31
1529,P0016,2022-03-01,75
1530,P0001,2022-03-01,4
1531,P0010,2022-03-01,284
1532,P0020,2022-03-01,294
1533,P0001,2022-03-01,219
1534,P0010,2022-03-01,13
1535,P0003,2022-03-01,63
1536,P0009,2022-03-01,69
1537,P0011,2022-03-01,163
1538,P0012,2022-03-01,12
1539,P0013,2022-03-01,218
1540,P0004,2022-03-02,46
1541,P0009,2022-03-02,157
1542,P0010,2022-03-02,22
1543,P0013,2022-03-02,302
1544,P0017,2022-03-02,106
1545,P0001,2022-03-02,210
1546,P0002,2022-03-02,382
1547,P0005,2022-03-02,42
1548,P0008,2022-03-02,19
1549,P0009,2022-03-02,265
1550,P0015,2022-03-02,162
1551,P0001,2022-03-02,107
1552,P0002,2022-03-02,82
1553,P0012,2022-03-02,83
1554,P0013,2022-03-02,102
1555,P0017,2022-03-02,14
1556,P0009,2022-03-02,63
1557,P0010,2022-03-02,99
1558,P0013,2022-03-02,76
1559,P0020,2022-03-02,376
1560,P0012,2022-03-02,12
1561,P0013,2022-03-02,191
1562,P0007,2022-03-03,165
1563,P0014,2022-03-03,222
1564,P0001,2022-03-03,60
1565,P0003,2022-03-03,344
1566,P0012,2022-03-03,178
1567,P0013,2022-03-03,86
1568,P0016,2022-03-03,31
1569,P0017,2022-03-03,339
1570,P0019,2022-03-03,41
1571,P0020,2022-03-03,45
1572,P0005,2022-03-03,19
1573,P0008,2022-03-03,306
1574,P0009,2022-03-03,37
1575,P0011,2022-03-03,354
1576,P0014,2022-03-03,203
1577,P0017,2022-03-03,42
1578,P0019,2022-03-03,35
1579,P0020,2022-03-03,43
1580,P0003,2022-03-03,103
1581,P0005,2022-03-03,22
1582,P0007,2022-03-03,50
1583,P0017,2022-03-03,219
1584,P0018,2022-03-03,44
1585,P0003,2022-03-03,11
1586,P0004,2022-03-03,45
1587,P0003,2022-03-04,80
1588,P0004,2022-03-04,190
1589,P0006,2022-03-04,101
1590,P0008,2022-03-04,69
1591,P0010,2022-03-04,14
1592,P0011,2022-03-04,67
1593,P0013,2022-03-04,44
1594,P0018,2022-03-04,17
1595,P0006,2022-03-04,162
1596,P0009,2022-03-04,115
1597,P0013,2022-03-04,24
1598,P0016,2022-03-04,406
1599,P0002,2022-03-04,68
1600,P0004,2022-03-04,121
1601,P0006,2022-03-04,107
1602,P0008,2022-03-04,305
1603,P0014,2022-03-04,82
1604,P0004,2022-03-04,24
1605,P0006,2022-03-04,289
1606,P0016,2022-03-04,20
1607,P0017,2022-03-04,129
1608,P0019,2022-03-04,392
1609,P0001,2022-03-04,468
1610,P0003,2022-03-04,140
1611,P0004,2022-03-04,254
1612,P0008,2022-03-04,101
1613,P0013,2022-03-04,168
1614,P0016,2022-03-04,12
1615,P0006,2022-03-05,28
1616,P0010,2022-03-05,31
1617,P0011,2022-03-05,198
1618,P0012,2022-03-05,435
1619,P0013,2022-03-05,80
1620,P0014,2022-03-05,25
1621,P0016,2022-03-05,9
1622,P0002,2022-03-05,48
1623,P0003,2022-03-05,22
1624,P0008,2022-03-05,42
1625,P0011,2022-03-05,200
1626,P0009,2022-03-05,236
1627,P0011,2022-03-05,95
1628,P0012,2022-03-05,299
1629,P0013,2022-03-05,20
1630,P0014,2022-03-05,273
1631,P0015,2022-03-05,133
1632,P0019,2022-03-05,82
1633,P0001,2022-03-05,423
1634,P0006,2022-03-05,168
1635,P0008,2022-03-05,107
1636,P0011,2022-03-05,57
1637,P0012,2022-03-05,212
1638,P0013,2022-03-05,257
1639,P0015,2022-03-05,39
1640,P0016,2022-03-05,30
1641,P0018,2022-03-05,127
1642,P0019,2022-03-05,83
1643,P0012,2022-03-05,322
1644,P0015,2022-03-05,45
1645,P0004,2022-03-06,41
1646,P0007,2022-03-06,232
1647,P0008,2022-03-06,232
1648,P0009,2022-03-06,77
1649,P0014,2022-03-06,54
1650,P0016,2022-03-06,34
1651,P0009,2022-03-06,21
1652,P0019,2022-03-06,181
1653,P0003,2022-03-06,55
1654,P0008,2022-03-06,314
1655,P0009,2022-03-06,15
1656,P0016,2022-03-06,112
1657,P0019,2022-03-06,111
1658,P0001,2022-03-06,320
1659,P0006,2022-03-06,21
1660,P0013,2022-03-06,65
1661,P0008,2022-03-06,95
1662,P0014,2022-03-06,109
1663,P0016,2022-03-06,139
1664,P0001,2022-03-07,348
1665,P0005,2022-03-07,17
1666,P0008,2022-03-07,402
1667,P0014,2022-03-07,54
1668,P0018,2022-03-07,114
1669,P0001,2022-03-07,51
1670,P0003,2022-03-07,12
1671,P0011,2022-03-07,33
1672,P0014,2022-03-07,161
1673,P0017,2022-03-07,139
1674,P0002,2022-03-07,97
1675,P0003,2022-03-07,58
1676,P0010,2022-03-07,193
1677,P0018,2022-03-07,20
1678,P0003,2022-03-07,284
1679,P0006,2022-03-07,15
1680,P0009,2022-03-07,49
1681,P0012,2022-03-07,10
1682,P0017,2022-03-07,267
1683,P0004,2022-03-07,56
1684,P0012,2022-03-07,127
1685,P0017,2022-03-07,23
1686,P0019,2022-03-07,10
1687,P0003,2022-03-08,7
1688,P0004,2022-03-08,299
1689,P0012,2022-03-08,38
1690,P0002,2022-03-08,417
1691,P0003,2022-03-08,59
1692,P0005,2022-03-08,196
1693,P0007,2022-03-08,66
1694,P0010,2022-03-08,178
1695,P0013,2022-03-08,80
1696,P0016,2022-03-08,217
1697,P0017,2022-03-08,22
1698,P0001,2022-03-08,13
1699,P0002,2022-03-08,0
1700,P0003,2022-03-08,40
1701,P0007,2022-03-08,2
1702,P0012,2022-03-08,9
1703,P0016,2022-03-08,192
1704,P0002,2022-03-08,17
1705,P0003,2022-03-08,232
1706,P0006,2022-03-08,38
1707,P0007,2022-03-08,329
1708,P0008,2022-03-08,51
1709,P0014,2022-03-08,239
1710,P0015,2022-03-08,142
1711,P0018,2022-03-08,24
1712,P0020,2022-03-08,70
1713,P0003,2022-03-08,93
1714,P0009,2022-03-08,214
1715,P0010,2022-03-08,0
1716,P0011,2022-03-08,93
1717,P0012,2022-03-08,33
1718,P0020,2022-03-08,442
1719,P0004,2022-03-09,25
1720,P0008,2022-03-09,305
1721,P0012,2022-03-09,74
1722,P0013,2022-03-09,4
1723,P0016,2022-03-09,100
1724,P0017,2022-03-09,69
1725,P0003,2022-03-09,133
1726,P0004,2022-03-09,141
1727,P0013,2022-03-09,188
1728,P0018,2022-03-09,225
1729,P0004,2022-03-09,52
1730,P0009,2022-03-09,286
1731,P0011,2022-03-09,51
1732,P0013,2022-03-09,271
1733,P0001,2022-03-09,237
1734,P0011,2022-03-09,117
1735,P0012,2022-03-09,52
1736,P0014,2022-03-09,481
1737,P0015,2022-03-09,157
1738,P0016,2022-03-09,166
1739,P0001,2022-03-09,90
1740,P0004,2022-03-09,167
1741,P0010,2022-03-09,55
1742,P0011,2022-03-09,75
1743,P0014,2022-03-09,20
1744,P0020,2022-03-09,145
1745,P0002,2022-03-10,82
1746,P0003,2022-03-10,183
1747,P0006,2022-03-10,191
1748,P0011,2022-03-10,91
1749,P0013,2022-03-10,83
1750,P0020,2022-03-10,240
1751,P0004,2022-03-10,174
1752,P0010,2022-03-10,230
1753,P0011,2022-03-10,22
1754,P0012,2022-03-10,147
1755,P0016,2022-03-10,407
1756,P0004,2022-03-10,208
1757,P0001,2022-03-10,43
1758,P0010,2022-03-10,67
1759,P0012,2022-03-10,53
1760,P0018,2022-03-10,114
1761,P0020,2022-03-10,310
1762,P0008,2022-03-10,136
1763,P0001,2022-03-11,141
1764,P0005,2022-03-11,268
1765,P0007,2022-03-11,0
1766,P0010,2022-03-11,41
1767,P0011,2022-03-11,298
1768,P0015,2022-03-11,270
1769,P0016,2022-03-11,156
1770,P0017,2022-03-11,122
1771,P0003,2022-03-11,94
1772,P0006,2022-03-11,295
1773,P0010,2022-03-11,56
1774,P0014,2022-03-11,138
1775,P0018,2022-03-11,173
1776,P0001,2022-03-11,416
1777,P0002,2022-03-11,412
1778,P0003,2022-03-11,241
1779,P0009,2022-03-11,36
1780,P0014,2022-03-11,75
1781,P0002,2022-03-11,253
1782,P0007,2022-03-11,74
1783,P0008,2022-03-11,45
1784,P0013,2022-03-11,97
1785,P0017,2022-03-11,78
1786,P0003,2022-03-11,104
1787,P0004,2022-03-11,159
1788,P0005,2022-03-11,280
1789,P0007,2022-03-11,328
1790,P0010,2022-03-11,305
1791,P0014,2022-03-11,6
1792,P0020,2022-03-11,179
1793,P0010,2022-03-12,60
1794,P0013,2022-03-12,218
1795,P0015,2022-03-12,32
1796,P0016,2022-03-12,75
1797,P0018,2022-03-12,196
1798,P0019,2022-03-12,84
1799,P0003,2022-03-12,52
1800,P0004,2022-03-12,47
1801,P0008,2022-03-12,53
1802,P0009,2022-03-12,82
1803,P0013,2022-03-12,38
1804,P0005,2022-03-12,28
1805,P0006,2022-03-12,386
1806,P0010,2022-03-12,2
1807,P0011,2022-03-12,77
1808,P0012,2022-03-12,43
