Date,SKU_number,SoldCount
2020-03-01,2000010,4
2019-08-14,2000044,4
2020-03-11,2000060,4
2020-07-19,2000124,8
2018-07-13,2000037,4
2019-10-01,2000121,7
2019-03-26,2000082,6
2018-07-23,2000130,6
2019-06-27,2000135,1
2019-01-05,2000149,3
2019-06-04,2000024,3
2018-07-21,2000134,1
2019-12-08,2000117,4
2020-04-09,2000139,5
2019-02-25,2000080,1
2019-11-17,2000113,2
2018-12-10,2000046,4
2020-11-29,2000033,4
2018-09-05,2000079,7
2019-12-15,2000109,4
2018-09-29,2000111,2
2018-04-15,2000041,4
2020-07-13,2000079,4
2019-06-08,2000113,6
2018-09-25,2000140,2
2020-03-25,2000101,1
2018-09-01,2000131,3
2019-02-24,2000048,0
2020-09-03,2000086,8
2019-04-26,2000026,7
2018-08-02,2000056,2
2020-11-04,2000143,7
2018-10-05,2000060,4
2019-08-14,2000012,0
2018-04-03,2000001,2
2019-07-08,2000077,2
2018-11-13,2000018,7
2019-07-31,2000102,3
2020-10-04,2000022,3
2018-10-01,2000141,1
2019-06-24,2000105,6
2019-07-27,2000071,7
2018-03-23,2000146,3
2018-11-30,2000123,3
2020-06-13,2000056,1
2019-06-19,2000035,6
2019-07-17,2000119,2
2019-07-19,2000005,2
2020-02-11,2000000,4
2019-01-17,2000141,5
2020-07-14,2000031,3
2020-02-18,2000135,3
2018-08-11,2000126,6
2020-04-08,2000027,4
2018-04-20,2000085,3
2018-08-16,2000089,1
2019-12-08,2000142,0
2018-07-29,2000147,4
2020-02-17,2000030,4
2020-02-11,2000099,6
2019-06-14,2000124,3
2020-11-05,2000107,3
2019-02-11,2000132,1
2020-11-03,2000031,5
2020-02-21,2000133,6
2019-04-08,2000010,4
2020-10-23,2000080,4
2019-10-25,2000136,5
2020-03-27,2000100,6
2019-01-20,2000009,2
2020-02-05,2000084,8
2019-10-09,2000069,2
2019-06-10,2000073,2
2020-11-08,2000028,1
2019-02-11,2000009,3
2018-07-27,2000050,3
2020-10-29,2000043,3
2020-07-30,2000138,3
2020-04-24,2000048,3
2020-10-14,2000052,1
2019-03-06,2000101,4
2020-06-13,2000084,1
2018-08-11,2000117,5
2020-04-10,2000121,2
2020-06-10,2000034,7
2019-01-13,2000045,7
2020-09-21,2000023,1
2018-08-05,2000021,3
2020-05-07,2000131,1
2019-04-21,2000075,4
2018-02-04,2000062,2
2019-02-26,2000126,5
2019-04-15,2000059,5
2020-09-10,2000049,2
2019-04-30,2000046,0
2019-09-27,2000023,4
2020-08-02,2000108,3
2019-01-26,2000105,2
2019-11-22,2000019,6
2020-01-01,2000137,2
2020-03-26,2000092,2
2020-01-21,2000118,3
2018-03-23,2000090,3
2020-12-12,2000087,1
2019-09-24,2000110,3
2018-06-22,2000131,0
2019-11-17,2000105,2
2020-09-09,2000101,1
2019-12-29,2000130,4
2020-07-13,2000098,1
2019-02-02,2000112,2
2020-10-14,2000138,3
2020-08-17,2000075,5
2019-08-19,2000106,4
2020-02-10,2000091,4
2019-08-11,2000020,3
2019-07-24,2000119,7
2018-03-07,2000034,3
2019-08-20,2000082,6
2019-12-16,2000128,3
2018-05-15,2000116,4
2020-07-26,2000044,4
2018-11-01,2000072,1
2019-03-06,2000057,2
2018-08-17,2000005,2
2019-08-12,2000052,5
2020-05-27,2000035,2
2019-05-29,2000128,2
2018-10-27,2000093,1
2020-03-28,2000080,2
2020-07-07,2000003,0
2020-11-13,2000133,0
2018-07-10,2000005,4
2020-02-29,2000012,5
2020-08-10,2000086,1
2020-01-31,2000052,2
2018-03-09,2000025,2
2019-09-24,2000138,1
2019-01-14,2000058,4
2019-07-18,2000083,2
2020-10-15,2000136,2
2019-12-05,2000104,0
2019-10-27,2000126,2
2018-06-11,2000030,3
2020-12-10,2000000,8
2019-12-17,2000085,4
2019-04-02,2000009,2
2018-10-31,2000107,5
2020-06-30,2000127,3
2020-12-30,2000044,2
2018-09-24,2000040,6
2019-02-07,2000088,5
2020-12-14,2000067,3
2018-06-18,2000067,1
2018-07-19,2000037,3
2018-08-30,2000078,2
2018-09-03,2000064,4
2019-09-17,2000130,4
2020-02-07,2000124,3
2018-05-06,2000079,6
2018-02-27,2000038,1
2019-09-07,2000030,2
2020-11-24,2000123,3
2020-01-21,2000077,4
2020-12-18,2000005,4
2018-10-10,2000117,4
2018-03-23,2000004,2
2019-02-21,2000147,3
2020-12-10,2000107,0
2019-11-22,2000039,3
2018-06-20,2000095,3
2019-04-06,2000070,6
2020-08-14,2000009,2
2020-05-09,2000056,6
2020-03-28,2000130,2
2019-03-01,2000089,2
2018-10-15,2000078,0
2020-09-04,2000122,7
2019-05-31,2000012,1
2019-06-17,2000032,2
2019-12-19,2000140,5
2018-10-14,2000113,2
2019-03-11,2000146,0
2018-11-30,2000136,5
2019-01-20,2000032,6
2020-04-19,2000097,3
2019-08-01,2000056,4
2018-09-25,2000128,4
2018-10-25,2000087,5
2018-04-16,2000066,5
2018-02-10,2000034,2
2020-01-23,2000006,2
2020-11-23,2000058,3
2020-05-19,2000058,3
2020-07-30,2000062,8
2020-06-03,2000091,4
2018-04-15,2000125,0
2018-02-14,2000091,4
2018-09-07,2000021,4
2018-02-08,2000098,3
2020-01-10,2000074,3
2018-08-30,2000046,5
2018-04-26,2000022,1
2018-04-25,2000143,1
2018-08-03,2000056,3
2019-10-04,2000101,3
2020-03-22,2000089,5
2019-03-03,2000067,1
2019-04-21,2000115,2
2019-11-10,2000002,3
2020-08-05,2000047,2
2019-05-04,2000057,4
2020-02-11,2000040,1
2020-07-10,2000004,4
2019-04-19,2000041,6
2020-03-18,2000081,3
2020-11-19,2000069,2
2019-11-27,2000046,0
2019-01-26,2000061,1
2020-05-02,2000130,2
2020-05-10,2000068,4
2019-06-18,2000043,3
2018-06-01,2000029,2
2018-01-11,2000033,2
2019-01-21,2000065,6
2019-04-09,2000062,6
2018-03-27,2000001,3
2018-03-26,2000033,0
2019-11-23,2000081,1
2020-06-20,2000129,3
2019-06-01,2000064,4
2020-06-14,2000125,2
2019-09-30,2000004,1
2019-03-06,2000088,2
2018-02-19,2000098,2
2019-06-14,2000014,0
2020-05-30,2000079,5
2019-08-07,2000067,4
2020-03-07,2000023,2
2019-02-14,2000058,2
2020-11-24,2000002,2
2020-03-26,2000138,4
2019-02-25,2000099,1
2020-04-17,2000014,0
2019-02-26,2000103,1
2020-11-15,2000068,6
2018-05-18,2000131,5
2020-12-23,2000056,3
2020-06-03,2000102,2
2020-11-05,2000081,5
2019-05-05,2000055,0
2020-09-30,2000005,2
2019-07-20,2000038,2
2020-05-13,2000064,4
2020-10-21,2000066,2
2019-02-01,2000035,5
2019-09-05,2000044,3
2020-12-11,2000101,1
2020-09-23,2000029,3
2020-04-15,2000071,3
2019-06-18,2000080,4
2019-01-15,2000012,2
2020-07-13,2000031,2
2020-12-27,2000143,3
2018-10-29,2000142,2
2019-12-21,2000028,4
2019-08-09,2000091,3
2018-02-14,2000130,3
2020-01-22,2000034,0
2020-04-21,2000003,3
2020-02-17,2000002,4
2019-03-04,2000016,2
2019-07-25,2000129,2
2018-03-02,2000073,1
2019-07-10,2000032,3
2018-02-16,2000026,1
2018-09-14,2000088,5
2019-03-03,2000103,2
2018-10-11,2000138,2
2018-04-25,2000008,5
2020-04-09,2000121,3
2020-06-08,2000025,1
2020-10-18,2000058,4
2020-08-09,2000069,7
2018-02-12,2000068,2
2018-03-29,2000108,2
2019-02-03,2000046,3
2020-05-28,2000081,3
2020-09-09,2000100,4
2019-09-29,2000148,2
2020-09-09,2000091,3
2020-08-03,2000101,2
2019-10-29,2000142,4
2020-01-02,2000014,3
2018-12-02,2000027,2
2019-04-03,2000028,3
2019-11-07,2000051,0
2019-09-17,2000020,2
2019-02-05,2000116,3
2018-10-12,2000130,1
2020-06-14,2000137,3
2019-06-29,2000058,1
2018-09-15,2000012,1
2019-08-22,2000105,2
2018-04-12,2000112,5
2019-11-21,2000122,4
2020-04-26,2000016,5
2018-12-18,2000087,2
2018-05-11,2000102,1
2018-05-25,2000043,3
2019-07-07,2000048,3
2020-09-04,2000111,4
2019-05-14,2000082,4
2019-04-05,2000057,4
2018-04-06,2000097,8
2020-10-20,2000128,2
2020-12-08,2000103,2
2020-09-14,2000013,1
2018-04-26,2000029,6
2019-05-16,2000062,4
2018-05-18,2000014,4
2020-09-21,2000069,4
2018-06-03,2000054,1
2018-07-03,2000143,2
2019-12-22,2000084,2
2018-11-18,2000041,3
2018-10-29,2000032,4
2020-01-25,2000066,0
2020-08-30,2000014,4
2018-10-01,2000133,2
2019-10-13,2000106,7
2019-03-20,2000042,1
2020-01-21,2000016,3
2018-04-08,2000103,4
2018-03-11,2000036,1
2020-02-13,2000132,1
2019-11-12,2000121,1
2019-10-20,2000124,3
2018-10-12,2000115,0
2018-10-06,2000147,3
2020-02-11,2000041,4
2020-06-09,2000100,2
2018-08-12,2000016,2
2020-03-28,2000100,5
2020-09-26,2000001,5
2019-06-10,2000062,3
2018-11-09,2000079,9
2020-08-15,2000074,3
2018-03-08,2000112,0
2018-05-01,2000118,5
2019-06-17,2000142,2
2019-09-12,2000025,2
2019-09-02,2000089,1
2018-05-13,2000084,1
2018-04-01,2000109,1
2019-01-03,2000026,2
2019-07-20,2000130,5
2018-05-10,2000143,3
2018-02-14,2000020,2
2019-05-30,2000077,1
2018-07-05,2000107,6
2020-01-03,2000133,4
2020-08-23,2000017,2
2018-07-02,2000022,4
2019-11-08,2000073,5
2019-07-11,2000026,2
2019-06-13,2000025,3
2020-06-19,2000141,3
2019-07-08,2000033,2
2020-05-19,2000056,4
2020-09-26,2000107,5
2020-10-06,2000133,2
2018-01-10,2000073,5
2019-08-23,2000080,3
2020-02-21,2000067,4
2018-08-05,2000018,5
2018-04-04,2000039,3
2019-08-23,2000140,2
2019-11-09,2000063,2
2019-12-02,2000056,3
2018-05-11,2000136,2
2020-02-01,2000044,2
2018-06-02,2000061,3
2019-01-09,2000034,6
2019-09-28,2000040,1
2018-10-10,2000048,4
2020-09-09,2000038,3
2018-08-19,2000055,3
2020-09-20,2000085,1
2020-04-24,2000020,3
2019-10-16,2000073,3
2019-10-22,2000020,5
2019-03-27,2000143,7
2019-10-31,2000099,4
2019-08-23,2000061,4
2019-06-30,2000102,5
2019-04-05,2000108,5
2018-01-14,2000127,4
2020-10-20,2000147,4
2020-11-15,2000008,0
2018-06-07,2000073,4
2020-06-30,2000110,2
2019-05-18,2000143,2
2019-07-29,2000143,4
2018-01-12,2000077,5
2018-02-16,2000051,3
2020-03-13,2000002,1
2018-03-09,2000116,3
2018-09-30,2000021,4
2019-11-16,2000149,3
2020-05-31,2000002,6
2019-02-17,2000017,3
2020-06-14,2000043,1
2019-12-11,2000068,7
2019-06-03,2000142,5
2020-02-21,2000114,4
2019-05-15,2000149,3
2019-03-03,2000119,0
2019-04-30,2000112,4
2019-01-20,2000118,8
2019-04-08,2000137,1
2019-03-24,2000042,6
2018-05-31,2000035,3
2020-01-14,2000094,3
2020-08-17,2000139,2
2019-03-22,2000074,2
2018-09-08,2000124,3
2020-10-22,2000146,3
2018-10-06,2000109,2
2018-07-21,2000076,2
2020-06-20,2000091,4
2020-04-19,2000142,2
2019-10-26,2000129,3
2020-01-22,2000093,5
2018-01-18,2000038,4
2020-03-21,2000110,1
2019-01-08,2000043,3
2018-12-19,2000049,4
2019-10-28,2000060,2
2019-10-27,2000072,2
2019-06-12,2000006,1
2018-06-22,2000071,4
2020-08-19,2000055,4
2018-07-22,2000027,1
2019-12-05,2000141,3
2018-12-20,2000087,5
2018-10-21,2000014,2
2019-05-01,2000088,2
2020-08-18,2000095,3
2019-07-19,2000060,5
2020-09-19,2000057,0
2020-04-06,2000088,5
2019-02-08,2000093,3
2020-07-14,2000049,2
2018-07-11,2000083,3
2020-06-11,2000045,2
2020-12-12,2000064,3
2020-08-18,2000134,0
2020-09-23,2000006,6
2018-02-06,2000047,2
2018-01-16,2000038,5
2019-01-16,2000144,3
2019-02-13,2000045,1
2018-01-14,2000066,2
2020-01-21,2000147,5
2020-01-06,2000044,2
2018-12-06,2000019,1
2018-07-12,2000063,5
2020-06-28,2000028,3
2018-12-12,2000139,4
2018-06-27,2000026,5
2020-06-15,2000101,3
2018-05-11,2000029,3
2018-07-14,2000051,3
2018-10-28,2000040,4
2020-08-08,2000012,2
2020-04-05,2000113,1
2020-07-09,2000119,6
2019-04-04,2000060,0
2018-04-03,2000144,1
2018-06-24,2000123,1
2019-12-25,2000018,3
2019-05-12,2000094,1
2020-04-29,2000038,7
2020-10-08,2000107,4
2018-09-17,2000134,2
2019-10-19,2000062,3
2018-02-04,2000034,4
2018-04-11,2000100,1
2019-08-02,2000141,4
2019-10-30,2000146,4
2018-04-29,2000068,4
2020-11-19,2000136,2
2018-11-16,2000140,2
2020-02-02,2000070,3
2019-09-01,2000122,5
2019-12-25,2000103,3
2019-02-12,2000124,5
2018-06-10,2000053,2
2019-10-24,2000076,4
2018-09-22,2000099,4
2019-08-14,2000051,5
2019-07-15,2000142,3
2019-10-13,2000114,3
2020-06-06,2000001,3
2019-06-30,2000078,6
2020-05-10,2000098,1
2018-11-15,2000038,2
2019-03-19,2000126,5
2018-03-14,2000064,2
2019-10-24,2000062,5
2018-04-14,2000075,4
2018-08-17,2000133,0
2018-05-01,2000142,6
2018-03-09,2000060,4
2018-08-18,2000079,3
2020-04-12,2000075,7
2018-03-19,2000122,2
2020-04-23,2000018,3
2018-06-10,2000011,2
2020-02-20,2000105,2
2019-07-25,2000131,2
2018-09-07,2000041,1
2019-09-09,2000072,1
2019-02-27,2000077,4
2020-03-01,2000085,2
2018-04-25,2000117,5
2018-10-30,2000061,3
2020-05-28,2000071,2
2018-04-09,2000097,4
2019-04-12,2000045,8
2018-03-12,2000101,5
2018-08-10,2000139,0
2020-10-14,2000106,3
2018-07-28,2000103,4
2019-11-30,2000136,7
2018-05-24,2000097,5
2018-07-03,2000000,2
2019-08-02,2000112,3
2018-06-06,2000036,3
2018-08-12,2000057,7
2019-11-17,2000081,5
2018-04-21,2000019,4
2019-09-24,2000100,5
2019-10-29,2000083,3
2020-09-14,2000142,3
2018-01-09,2000060,0
2018-09-29,2000121,3
2019-11-27,2000118,6
2019-01-15,2000068,3
2018-07-10,2000076,2
2020-11-08,2000097,2
2019-11-30,2000044,4
2020-07-21,2000035,1
2020-09-18,2000062,6
2020-05-29,2000114,1
2018-01-23,2000143,4
2020-09-01,2000047,1
2019-04-17,2000121,1
2018-05-05,2000113,0
2020-09-14,2000109,4
2019-12-30,2000145,2
2018-04-24,2000005,1
2019-09-12,2000017,4
2020-06-11,2000082,1
2019-03-06,2000142,5
2019-10-06,2000129,5
2020-05-30,2000079,2
2019-02-28,2000015,6
2019-05-16,2000008,4
2018-03-15,2000142,0
2018-04-26,2000043,3
2019-11-24,2000115,2
2018-06-11,2000062,2
2018-01-03,2000148,6
2019-09-02,2000023,5
2018-03-27,2000126,4
2019-02-04,2000131,2
2019-10-30,2000034,4
2020-08-13,2000030,5
2020-10-13,2000057,2
2020-06-19,2000070,1
2019-06-21,2000063,4
2019-12-13,2000087,4
2020-11-25,2000114,5
2020-12-07,2000068,3
2019-12-26,2000136,1
2020-03-16,2000113,6
2019-10-22,2000131,4
2019-03-18,2000063,3
2020-09-01,2000092,2
2018-11-12,2000107,6
2018-07-08,2000143,4
2020-01-05,2000056,5
2018-05-19,2000105,4
2020-06-18,2000017,3
2019-11-24,2000013,1
2018-04-09,2000059,3
2018-01-02,2000117,3
2019-10-13,2000036,1
2020-08-27,2000036,3
2018-10-14,2000133,4
2020-09-25,2000020,1
2019-11-20,2000019,1
2018-02-03,2000033,0
2020-09-02,2000083,1
2020-05-26,2000044,1
2020-12-21,2000066,2
2020-11-30,2000023,0
2018-01-13,2000063,1
2019-08-08,2000088,1
2019-12-16,2000003,1
2018-12-07,2000050,3
2019-08-16,2000017,0
2020-10-28,2000110,1
2019-05-29,2000011,2
2018-08-08,2000036,5
2018-11-20,2000027,1
2020-10-28,2000131,2
2020-11-01,2000069,2
2019-11-12,2000095,3
2018-04-02,2000126,1
2018-02-05,2000092,2
2019-04-20,2000002,1
2018-02-24,2000049,4
2020-02-14,2000006,2
2019-07-31,2000137,0
2018-10-18,2000143,3
2020-07-09,2000117,4
2019-12-26,2000093,6
2020-04-27,2000092,2
2018-10-17,2000015,4
2019-04-02,2000069,3
2020-08-31,2000030,1
2018-02-09,2000031,5
2020-04-08,2000128,7
2020-10-08,2000059,5
2018-01-04,2000056,2
2018-03-15,2000084,5
2020-12-08,2000079,4
2019-12-01,2000026,2
2020-06-20,2000022,1
2018-02-11,2000096,2
2019-05-06,2000022,0
2018-03-05,2000132,7
2019-01-28,2000035,4
2020-04-20,2000146,2
2020-12-26,2000101,5
2020-12-15,2000016,2
2019-01-06,2000141,3
2019-10-03,2000062,3
2018-10-10,2000015,1
2020-07-22,2000012,2
2019-10-14,2000008,2
2019-09-15,2000124,0
2019-11-14,2000027,0
2018-06-30,2000049,1
2018-03-09,2000054,2
2018-10-10,2000034,4
2018-08-01,2000109,6
2018-01-27,2000001,2
2018-04-25,2000034,3
2018-05-10,2000003,1
2019-03-17,2000009,6
2019-08-17,2000100,4
2019-04-01,2000028,3
2019-08-03,2000024,4
2018-04-25,2000021,1
2019-08-15,2000024,4
2018-05-03,2000060,4
2020-11-23,2000002,3
2020-03-23,2000061,2
2018-10-24,2000085,4
2020-04-28,2000078,3
2018-07-24,2000039,3
2019-10-04,2000117,3
2020-11-20,2000149,5
2019-03-10,2000134,1
2019-01-03,2000122,4
2019-12-10,2000124,3
2020-02-03,2000023,2
2020-08-04,2000136,7
2019-02-27,2000064,3
2020-12-07,2000028,1
2019-07-13,2000137,3
2020-03-06,2000000,4
2018-03-06,2000091,2
2020-03-05,2000096,1
2020-06-12,2000102,3
2018-05-25,2000118,4
2019-10-20,2000076,2
2020-02-14,2000089,2
2018-06-20,2000142,3
2018-10-03,2000140,3
2019-07-20,2000058,2
2020-08-29,2000010,5
2020-08-14,2000107,2
2018-11-13,2000012,3
2020-03-11,2000105,2
2018-03-09,2000021,1
2019-01-03,2000075,0
2018-09-22,2000139,0
2018-01-20,2000045,2
2019-11-17,2000064,4
2018-01-10,2000055,3
2018-10-31,2000013,3
2020-09-22,2000055,1
2020-05-20,2000016,4
2018-03-02,2000023,1
2019-01-24,2000047,4
2019-01-17,2000021,0
2020-09-27,2000027,4
2019-05-31,2000107,4
2018-06-18,2000147,3
2020-11-09,2000071,3
2019-01-23,2000015,3
2019-10-17,2000061,2
2020-02-26,2000141,5
2018-04-12,2000091,3
2018-09-10,2000052,3
2018-08-21,2000003,2
2020-11-12,2000044,3
2019-02-28,2000148,1
2020-01-15,2000110,3
2018-09-24,2000122,3
2018-10-28,2000115,3
2019-04-29,2000107,4
2019-03-22,2000134,4
2018-06-16,2000085,3
2019-04-30,2000063,3
2020-02-24,2000136,2
2020-02-27,2000102,3
2019-01-09,2000020,6
2020-03-27,2000037,5
2018-07-17,2000115,1
2019-11-02,2000006,4
2018-04-13,2000089,3
2020-06-15,2000095,4
2018-05-27,2000128,0
2019-04-08,2000060,1
2020-07-15,2000065,2
2018-01-17,2000036,2
2019-08-11,2000086,1
2020-09-01,2000059,1
2019-08-01,2000041,3
2020-04-03,2000084,3
2018-07-23,2000040,2
2020-11-30,2000031,3
2018-09-19,2000137,0
2020-01-17,2000113,3
2018-04-24,2000057,3
2018-09-05,2000076,7
2019-01-24,2000140,2
2020-11-19,2000102,2
2020-12-19,2000053,3
2019-05-14,2000016,2
2019-05-11,2000097,5
2019-12-31,2000012,5
2019-10-02,2000005,3
2018-03-07,2000021,3
2019-06-10,2000119,6
2019-05-11,2000093,2
2020-05-29,2000084,4
2019-06-18,2000037,4
2018-05-27,2000075,1
2020-10-29,2000008,1
2019-12-14,2000102,0
2018-04-15,2000138,3
2018-09-24,2000014,4
2019-07-28,2000007,3
2020-06-12,2000137,6
2019-08-17,2000012,2
2018-10-13,2000132,3
2018-06-25,2000043,2
2019-11-30,2000144,4
2019-07-17,2000144,0
2018-05-04,2000132,2
2019-11-27,2000046,7
2020-11-08,2000083,2
2019-02-04,2000037,0
2019-10-14,2000117,1
2020-07-05,2000005,2
2019-11-25,2000037,6
2020-10-04,2000050,4
2019-04-15,2000041,3
2018-11-13,2000026,7
2020-11-24,2000060,4
2018-10-30,2000091,6
2019-11-02,2000087,1
2020-02-05,2000068,8
2018-05-14,2000146,2
2020-11-01,2000059,2
2019-05-28,2000140,3
2020-09-27,2000009,1
2018-01-10,2000142,4
2018-01-15,2000030,2
2018-01-28,2000041,5
2018-08-04,2000041,3
2020-01-18,2000129,3
2018-04-20,2000092,2
2019-06-16,2000009,5
2019-06-12,2000135,4
2018-10-18,2000061,1
2020-09-05,2000116,2
2018-04-21,2000047,6
2018-05-21,2000082,1
2019-11-09,2000148,2
2019-07-06,2000100,1
2020-04-05,2000000,4
2018-06-23,2000040,3
2018-09-18,2000104,0
2020-04-13,2000108,7
2018-11-04,2000078,2
2018-05-20,2000005,3
2019-05-12,2000019,3
2019-05-12,2000144,3
2018-06-25,2000124,4
2019-02-15,2000029,2
2018-10-30,2000103,5
2018-02-27,2000058,2
2020-02-02,2000096,3
2020-08-05,2000127,4
2020-10-12,2000012,5
2018-07-03,2000135,3
2018-12-11,2000121,9
2018-01-15,2000025,2
2020-05-21,2000016,2
2018-04-24,2000129,5
2020-04-09,2000086,1
2019-03-15,2000018,4
2019-05-12,2000054,5
2019-01-04,2000121,3
2019-01-08,2000131,3
2019-04-16,2000005,4
2020-10-07,2000044,4
2018-12-22,2000040,5
2018-11-13,2000010,2
2020-10-10,2000081,2
2020-04-24,2000060,1
2020-03-18,2000064,5
2019-12-27,2000062,4
2018-11-19,2000077,3
2018-06-03,2000037,5
2018-01-10,2000006,5
2020-09-29,2000117,2
2020-01-03,2000073,2
2019-12-30,2000041,4
2020-09-19,2000028,4
2020-04-30,2000060,1
2018-07-27,2000072,2
2020-12-26,2000059,1
2020-07-14,2000119,0
2018-11-10,2000131,0
2019-09-13,2000076,3
2020-07-18,2000078,3
2020-04-07,2000011,2
2019-09-09,2000088,2
2018-07-17,2000121,4
2020-09-25,2000059,2
2018-09-09,2000009,1
2019-09-09,2000025,0
2018-09-22,2000011,2
2018-09-21,2000147,1
2019-02-25,2000109,2
2020-09-20,2000103,4
2019-08-25,2000000,4
2018-12-19,2000132,3
2020-03-22,2000121,4
2018-02-08,2000030,2
2018-04-27,2000130,2
2018-03-01,2000035,4
2020-12-14,2000074,1
2019-06-23,2000051,1
2018-05-26,2000061,2
2019-11-28,2000021,0
2018-12-04,2000033,2
2019-06-22,2000020,7
2019-05-03,2000122,3
2018-07-04,2000070,4
2019-07-12,2000034,3
2020-12-29,2000049,4
2019-08-05,2000123,4
2020-04-21,2000108,3
2018-07-22,2000014,2
2020-09-02,2000073,3
2020-12-16,2000113,1
2020-12-09,2000091,3
2018-05-30,2000117,4
2019-04-06,2000009,5
2018-01-16,2000037,4
2018-07-23,2000083,4
2018-02-08,2000114,4
2019-04-04,2000022,0
2018-12-17,2000079,5
2018-06-17,2000107,4
2020-05-04,2000059,1
2018-08-16,2000114,3
2020-02-25,2000003,2
2019-09-07,2000050,1
2019-11-12,2000135,4
2020-10-10,2000084,3
2019-10-26,2000045,5
2020-02-03,2000005,2
2018-08-11,2000107,4
2019-02-06,2000040,3
2018-07-20,2000058,0
2019-03-03,2000076,3
2019-01-14,2000002,3
2020-04-20,2000095,2
2020-02-06,2000138,2
2020-06-13,2000055,3
2019-08-04,2000029,5
2018-05-10,2000092,5
2019-03-17,2000095,4
2020-09-24,2000142,2
2020-01-25,2000109,0
2018-06-04,2000016,3
2019-05-25,2000142,4
2019-10-30,2000100,4
2018-04-19,2000147,3
2018-06-03,2000034,5
2018-03-15,2000067,2
2020-10-25,2000069,1
2018-03-07,2000030,4
2019-12-29,2000045,2
2020-09-09,2000100,2
2018-10-21,2000019,3
2020-01-25,2000051,4
2020-12-06,2000089,4
2019-11-09,2000068,3
2018-01-14,2000066,4
2019-11-19,2000108,6
2019-07-29,2000033,3
2019-04-29,2000121,2
2020-03-15,2000051,3
2020-12-10,2000010,5
2018-04-26,2000069,2
2019-10-28,2000116,3
2020-07-13,2000098,2
2019-08-16,2000110,2
2019-08-07,2000079,2
2018-06-13,2000050,1
2019-01-24,2000086,5
2018-04-04,2000069,2
2018-08-03,2000028,6
2018-10-28,2000009,4
2020-10-10,2000053,3
2018-01-23,2000125,2
2019-11-17,2000091,5
2018-08-24,2000094,2
2020-06-11,2000070,3
2019-12-05,2000068,3
2020-11-28,2000130,6
2019-04-30,2000124,3
2019-11-07,2000012,3
2019-03-22,2000080,6
2018-04-10,2000024,2
2020-10-10,2000083,4
2020-07-18,2000116,2
2020-11-25,2000005,1
2020-04-10,2000101,3
2020-10-06,2000120,2
2020-12-19,2000123,2
2019-06-19,2000050,4
2020-07-20,2000056,3
2018-05-08,2000137,5
2020-12-13,2000039,3
2018-12-30,2000070,4
2018-05-21,2000003,3
2018-01-23,2000135,4
2019-01-25,2000103,6
2018-12-17,2000040,6
2020-01-22,2000051,1
2019-05-21,2000081,2
2020-12-21,2000074,0
2019-02-13,2000138,2
2018-08-09,2000136,4
2020-03-07,2000063,4
2019-04-13,2000066,4
2019-09-18,2000051,2
2020-04-24,2000107,7
2019-04-23,2000050,2
2020-09-09,2000132,2
2019-02-19,2000043,2
2019-05-06,2000084,2
2020-04-15,2000099,1
2019-11-27,2000133,5
2020-01-02,2000147,3
2020-04-12,2000148,3
2018-05-07,2000042,5
2020-02-18,2000056,7
2018-10-23,2000132,2
2018-11-01,2000098,4
2020-10-29,2000054,2
2020-04-21,2000065,1
2018-12-08,2000140,4
2020-06-08,2000092,1
2019-10-15,2000132,3
2020-05-16,2000144,4
2020-06-25,2000121,4
2020-06-14,2000067,5
2019-07-07,2000036,4
2020-07-02,2000027,1
2018-10-02,2000051,4
2020-01-26,2000088,2
2020-08-10,2000106,3
2020-02-02,2000063,0
2018-01-15,2000018,4
2020-02-11,2000106,4
2019-06-04,2000013,5
2019-06-13,2000027,2
2020-10-14,2000074,4
2019-03-31,2000009,2
2018-05-18,2000145,4
2018-12-15,2000123,4
2019-04-15,2000129,4
2020-02-27,2000018,3
2020-09-13,2000066,5
2019-07-06,2000123,7
2020-08-01,2000012,1
2020-11-17,2000119,7
2018-08-17,2000093,4
2020-03-15,2000016,4
2020-12-06,2000111,0
2020-07-26,2000033,5
2020-08-12,2000043,3
2019-08-23,2000083,4
2018-11-04,2000103,2
2019-03-04,2000115,1
2018-12-29,2000130,2
2018-06-23,2000130,2
2019-04-29,2000062,4
2018-07-26,2000060,1
2019-09-24,2000029,4
2020-10-12,2000116,2
2020-07-16,2000112,6
2018-06-13,2000072,3
2019-12-11,2000068,4
2020-11-09,2000035,4
2020-09-08,2000123,2
2020-04-24,2000030,3
2020-11-03,2000145,1
2019-09-29,2000015,2
2019-03-19,2000012,1
2019-07-07,2000022,2
2018-03-08,2000145,3
2019-09-14,2000015,1
2020-12-04,2000022,3
2020-06-25,2000119,1
2020-11-18,2000093,2
2018-09-13,2000036,3
2019-07-19,2000044,5
2019-05-25,2000100,2
2018-01-30,2000121,2
2020-05-16,2000036,2
2018-04-19,2000145,6
2020-01-23,2000011,5
2019-04-18,2000095,5
2020-08-11,2000106,1
2018-11-12,2000070,4
2020-11-24,2000017,5
2020-05-12,2000000,1
2019-09-20,2000032,6
2020-01-30,2000108,4
2019-10-06,2000123,1
2020-03-29,2000025,4
2019-11-13,2000015,3
2020-06-09,2000031,3
